id_nasabah,nama_nasabah,income,dsr,ltv,dpd,durasi_pinjaman,status_pekerjaan,usia,kode_pos,default
CIF-018679,"Joko Wibowo",8021649,0.44,0.37,13,39,PNS,54,Surabaya,1
CIF-018680,"Nur Hartono",7575023,0.55,0.48,7,41,PNS,52,Bandung,1
CIF-018681,"Hendra Pratama",6884045,0.58,0.57,7,41,PNS,63,Jakarta,0
CIF-018682,"Tri Nugroho",14381517,0.4,0.14,11,19,Wiraswasta,53,Surabaya,0
CIF-018683,"Ahmad Permana",7674820,0.12,0.54,7,49,PNS,44,Jakarta,0
CIF-018684,"Ratna Hidayat",4231191,0.04,0.25,6,42,Buruh,54,Jakarta,0
CIF-018685,"Wawan Purnomo",2302062,0.32,0.11,6,15,PNS,60,Jakarta,1
CIF-018686,"Yuni Susanto",4286657,0.13,0.42,5,35,Buruh,24,Medan,0
CIF-018687,"Rudi Saputra",2421289,0.08,0.57,8,40,PNS,32,Bandung,0
CIF-018688,"Endang Suryono",13408042,0.33,0.24,11,36,Lainnya,36,Jakarta,0
CIF-018689,"Dedi Nasution",14368168,0.03,0.51,11,17,PNS,40,Jakarta,0
CIF-018690,"Lestari Setiawan",10711469,0.19,0.48,8,29,PNS,37,Bandung,0
CIF-018691,"Surya Utami",14983357,0.2,0.19,7,37,PNS,56,Bandung,1
CIF-018692,"Mega Santoso",2927352,0.56,0.19,7,36,Wiraswasta,31,Jakarta,0
CIF-018693,"Bayu Lestari",3178537,0.36,0.39,14,36,Buruh,50,Jakarta,1
CIF-018694,"Dian Firmansyah",14562000,0.39,0.38,6,31,Wiraswasta,57,Jakarta,0
CIF-018695,"Fajar Wijaya",3566372,0.58,0.34,7,50,Buruh,44,Jakarta,0
CIF-018696,"Maya Siregar",4657390,0.01,0.49,9,57,Buruh,61,Bandung,0
CIF-018697,"Reza Gunawan",9675893,0.41,0.18,9,27,Buruh,53,Medan,0
CIF-018698,"Fitri Kusuma",8741850,0.32,0.48,3,44,Lainnya,32,Jakarta,0
CIF-018699,"Aris Wibowo",13171256,0.31,0.56,4,43,PNS,58,Lainnya,0
CIF-018700,"Wulan Hartono",4182608,0.16,0.51,8,38,Wiraswasta,30,Medan,1
CIF-018701,"Budi Pratama",9706351,0.49,0.37,5,25,Buruh,43,Medan,0
CIF-018702,"Siti Nugroho",16953810,0.44,0.15,13,55,Buruh,40,Jakarta,1
CIF-018703,"Agus Permana",9955732,0.22,0.49,7,57,Buruh,37,Bandung,0
CIF-018704,"Dewi Hidayat",10384857,0.23,0.25,8,30,PNS,54,Lainnya,0
CIF-018705,"Eko Purnomo",6300550,0.54,0.49,8,34,Wiraswasta,24,Surabaya,0
CIF-018706,"Rini Susanto",13098703,0.44,0.27,10,40,PNS,45,Bandung,0
CIF-018707,"Bambang Saputra",11414020,0.34,0.31,11,14,Lainnya,46,Lainnya,0
CIF-018708,"Sri Suryono",8432495,0.29,0.12,13,26,Lainnya,36,Medan,0
CIF-018709,"Joko Nasution",12483472,0.39,0.34,10,42,PNS,51,Bandung,0
CIF-018710,"Nur Setiawan",5701436,0.17,0.31,10,59,Buruh,59,Medan,1
CIF-018711,"Hendra Utami",5542308,0.02,0.44,9,33,Lainnya,53,Lainnya,1
CIF-018712,"Tri Santoso",7979144,0.18,0.24,14,45,PNS,30,Bandung,0
CIF-018713,"Ahmad Lestari",9274087,0.15,0.07,9,57,Buruh,44,Jakarta,0
CIF-018714,"Ratna Firmansyah",3223928,0.13,0.44,5,32,PNS,31,Jakarta,0
CIF-018715,"Wawan Wijaya",2296214,0.52,0.41,12,50,Wiraswasta,58,Bandung,1
CIF-018716,"Yuni Siregar",6927871,0.45,0.29,8,18,Buruh,42,Medan,0
CIF-018717,"Rudi Gunawan",15475358,0.56,0.47,10,59,Buruh,44,Medan,0
CIF-018718,"Endang Kusuma",8656512,0.07,0.09,6,37,PNS,55,Jakarta,0
CIF-018719,"Dedi Wibowo",14840658,0.07,0.4,5,20,PNS,29,Bandung,0
CIF-018720,"Lestari Hartono",1422512,0.37,0.16,9,21,Wiraswasta,25,Surabaya,1
CIF-018721,"Surya Pratama",1448545,0.51,0.43,11,31,PNS,63,Bandung,0
CIF-018722,"Mega Nugroho",4164660,0.29,0.03,8,42,PNS,45,Jakarta,0
CIF-018723,"Bayu Permana",500000,0.44,0.26,10,40,Wiraswasta,38,Surabaya,0
CIF-018724,"Dian Hidayat",13332381,0.28,0.09,5,26,Wiraswasta,26,Jakarta,1
CIF-018725,"Fajar Purnomo",13850566,0.12,0.58,6,22,Buruh,34,Jakarta,0
CIF-018726,"Maya Susanto",5095567,0.54,0.5,3,28,Wiraswasta,52,Surabaya,0
CIF-018727,"Reza Saputra",8484909,0.58,0.17,9,29,Wiraswasta,47,Lainnya,0
CIF-018728,"Fitri Suryono",19834826,0.09,0.29,5,56,PNS,64,Lainnya,0
CIF-018729,"Aris Nasution",500000,0.11,0.5,10,15,Buruh,51,Lainnya,0
CIF-018730,"Wulan Setiawan",827335,0.31,0.55,9,24,PNS,40,Surabaya,0
CIF-018731,"Budi Utami",9777660,0.11,0.56,8,42,PNS,60,Bandung,0
CIF-018732,"Siti Santoso",11275687,0.45,0.07,18,56,Wiraswasta,38,Jakarta,0
CIF-018733,"Agus Lestari",10740281,0.02,0.52,8,42,PNS,38,Jakarta,0
CIF-018734,"Dewi Firmansyah",4507620,0.18,0.26,10,49,Buruh,40,Jakarta,0
CIF-018735,"Eko Wijaya",9875036,0.05,0.07,4,23,Wiraswasta,30,Medan,0
CIF-018736,"Rini Siregar",500000,0.11,0.09,11,49,Wiraswasta,37,Jakarta,0
CIF-018737,"Bambang Gunawan",9791061,0.2,0.2,9,25,Wiraswasta,38,Jakarta,0
CIF-018738,"Sri Kusuma",7830151,0.33,0.56,6,27,Lainnya,32,Medan,0
CIF-018739,"Joko Wibowo",11926706,0.41,0.02,6,24,PNS,61,Jakarta,1
CIF-018740,"Nur Hartono",11814322,0.55,0.56,5,40,PNS,57,Jakarta,0
CIF-018741,"Hendra Pratama",6681798,0.06,0.15,9,18,PNS,54,Lainnya,0
CIF-018742,"Tri Nugroho",9310872,0.37,0.17,8,21,Buruh,50,Lainnya,1
CIF-018743,"Ahmad Permana",6514770,0.44,0.1,4,53,Buruh,42,Surabaya,0
CIF-018744,"Ratna Hidayat",11007399,0.27,0.31,8,24,PNS,47,Bandung,0
CIF-018745,"Wawan Purnomo",15215386,0.01,0.57,5,38,Wiraswasta,51,Surabaya,0
CIF-018746,"Yuni Susanto",4726926,0.44,0.46,11,15,Buruh,60,Jakarta,0
CIF-018747,"Rudi Saputra",13209650,0.18,0.2,6,50,Lainnya,50,Jakarta,0
CIF-018748,"Endang Suryono",4151954,0.16,0.51,6,39,Buruh,46,Jakarta,0
CIF-018749,"Dedi Nasution",17895847,0.45,0.33,9,31,Buruh,23,Jakarta,0
CIF-018750,"Lestari Setiawan",4721593,0.18,0.1,8,15,Buruh,28,Jakarta,0
CIF-018751,"Surya Utami",2938741,0.58,0.3,7,57,Buruh,47,Jakarta,0
CIF-018752,"Mega Santoso",6795135,0.45,0.22,9,51,Buruh,30,Bandung,0
CIF-018753,"Bayu Lestari",2185802,0.29,0.12,8,16,Buruh,53,Jakarta,0
CIF-018754,"Dian Firmansyah",5671720,0.12,0.14,8,55,PNS,48,Medan,0
CIF-018755,"Fajar Wijaya",8513142,0.15,0.12,11,41,Wiraswasta,47,Jakarta,0
CIF-018756,"Maya Siregar",3828083,0.32,0.29,13,46,PNS,64,Bandung,0
CIF-018757,"Reza Gunawan",9433869,0.3,0.55,3,41,Wiraswasta,55,Surabaya,0
CIF-018758,"Fitri Kusuma",1376514,0.11,0.03,12,28,Wiraswasta,32,Surabaya,0
CIF-018759,"Aris Wibowo",8516702,0.27,0.41,11,47,Wiraswasta,27,Jakarta,1
CIF-018760,"Wulan Hartono",11004048,0.03,0.55,6,56,Wiraswasta,63,Jakarta,0
CIF-018761,"Budi Pratama",8771081,0.09,0.52,8,46,Buruh,35,Jakarta,0
CIF-018762,"Siti Nugroho",7617649,0.58,0.39,3,12,Buruh,40,Jakarta,0
CIF-018763,"Agus Permana",4136948,0.26,0.38,10,58,PNS,34,Surabaya,0
CIF-018764,"Dewi Hidayat",5224769,0.48,0.31,8,48,PNS,45,Bandung,1
CIF-018765,"Eko Purnomo",10005336,0.39,0.1,4,30,PNS,28,Lainnya,1
CIF-018766,"Rini Susanto",7115240,0.37,0.09,8,48,Buruh,42,Bandung,0
CIF-018767,"Bambang Saputra",8354292,0.53,0.11,6,12,Lainnya,29,Jakarta,0
CIF-018768,"Sri Suryono",9866567,0.51,0.15,7,29,PNS,57,Surabaya,0
CIF-018769,"Joko Nasution",10823545,0.11,0.09,9,22,Wiraswasta,57,Bandung,0
CIF-018770,"Nur Setiawan",556652,0.2,0.04,9,25,Buruh,34,Bandung,0
CIF-018771,"Hendra Utami",6572224,0.56,0.07,9,40,PNS,54,Surabaya,0
CIF-018772,"Tri Santoso",14083280,0.16,0.19,7,31,Wiraswasta,62,Medan,1
CIF-018773,"Ahmad Lestari",10259876,0.47,0.29,5,35,Wiraswasta,29,Bandung,0
CIF-018774,"Ratna Firmansyah",5669555,0.15,0.09,5,35,Wiraswasta,55,Jakarta,0
CIF-018775,"Wawan Wijaya",11222905,0.34,0.28,12,12,Buruh,63,Surabaya,0
CIF-018776,"Yuni Siregar",13611637,0.05,0.26,10,25,Wiraswasta,49,Jakarta,0
CIF-018777,"Rudi Gunawan",13844036,0.05,0.28,9,43,Wiraswasta,26,Jakarta,0
CIF-018778,"Endang Kusuma",21969689,0.11,0.37,5,55,Buruh,30,Jakarta,0
CIF-018779,"Dedi Wibowo",3142429,0.19,0.34,5,13,Buruh,32,Surabaya,1
CIF-018780,"Lestari Hartono",8621334,0.32,0.58,5,31,PNS,27,Surabaya,0
CIF-018781,"Surya Pratama",7671254,0.48,0.39,6,18,Buruh,25,Bandung,0
CIF-018782,"Mega Nugroho",4118654,0.31,0.07,7,48,PNS,51,Jakarta,0
CIF-018783,"Bayu Permana",12192717,0.57,0.2,4,40,Wiraswasta,48,Jakarta,0
CIF-018784,"Dian Hidayat",12296456,0.31,0.03,9,55,Buruh,43,Lainnya,0
CIF-018785,"Fajar Purnomo",7287085,0.51,0.25,5,22,Lainnya,54,Medan,0
CIF-018786,"Maya Susanto",11986919,0.01,0.2,10,45,Wiraswasta,54,Jakarta,1
CIF-018787,"Reza Saputra",5566728,0.32,0.44,5,51,PNS,57,Surabaya,0
CIF-018788,"Fitri Suryono",500000,0.33,0.25,7,14,Lainnya,49,Surabaya,0
CIF-018789,"Aris Nasution",6247326,0.42,0.41,13,51,Wiraswasta,64,Jakarta,0
CIF-018790,"Wulan Setiawan",10486542,0.45,0.33,16,24,Buruh,24,Jakarta,0
CIF-018791,"Budi Utami",7701530,0.42,0.08,13,38,Lainnya,28,Lainnya,1
CIF-018792,"Siti Santoso",5297741,0.02,0.49,8,13,PNS,37,Jakarta,0
CIF-018793,"Agus Lestari",12608636,0.1,0.12,9,51,PNS,54,Jakarta,0
CIF-018794,"Dewi Firmansyah",11987735,0.26,0.37,14,41,Buruh,27,Jakarta,0
CIF-018795,"Eko Wijaya",5102448,0.53,0.42,11,50,Lainnya,28,Surabaya,0
CIF-018796,"Rini Siregar",10641949,0.04,0.33,8,54,Wiraswasta,48,Surabaya,0
CIF-018797,"Bambang Gunawan",500000,0.31,0.51,5,37,Buruh,35,Lainnya,0
CIF-018798,"Sri Kusuma",8771709,0.05,0.24,3,15,Lainnya,57,Lainnya,0
CIF-018799,"Joko Wibowo",3074952,0.45,0.49,9,48,Wiraswasta,29,Jakarta,0
CIF-018800,"Nur Hartono",4725461,0.09,0.31,9,21,PNS,35,Surabaya,0
CIF-018801,"Hendra Pratama",9165541,0.54,0.48,10,52,Buruh,35,Jakarta,1
CIF-018802,"Tri Nugroho",18373406,0.19,0.2,13,55,Lainnya,54,Surabaya,1
CIF-018803,"Ahmad Permana",1746389,0.07,0.31,4,57,Buruh,55,Jakarta,0
CIF-018804,"Ratna Hidayat",3410880,0.29,0.36,4,56,Wiraswasta,46,Bandung,0
CIF-018805,"Wawan Purnomo",14093621,0.11,0.33,12,54,Lainnya,52,Bandung,0
CIF-018806,"Yuni Susanto",1411872,0.46,0.31,7,42,PNS,49,Bandung,0
CIF-018807,"Rudi Saputra",6063321,0.49,0.17,11,55,Wiraswasta,48,Bandung,0
CIF-018808,"Endang Suryono",10563785,0.39,0.24,4,36,PNS,35,Lainnya,0
CIF-018809,"Dedi Nasution",15148404,0.35,0.23,9,57,PNS,27,Bandung,0
CIF-018810,"Lestari Setiawan",3820424,0.16,0.4,11,45,Buruh,47,Jakarta,0
CIF-018811,"Surya Utami",500000,0.36,0.09,10,33,Lainnya,61,Medan,1
CIF-018812,"Mega Santoso",12840781,0.57,0.22,5,37,PNS,26,Jakarta,0
CIF-018813,"Bayu Lestari",1895088,0.54,0.44,8,19,PNS,44,Bandung,1
CIF-018814,"Dian Firmansyah",9348264,0.18,0.39,8,29,Buruh,53,Jakarta,0
CIF-018815,"Fajar Wijaya",7284777,0.43,0.49,7,54,Buruh,61,Jakarta,0
CIF-018816,"Maya Siregar",7391505,0.25,0.05,11,33,PNS,36,Bandung,0
CIF-018817,"Reza Gunawan",12280929,0.05,0.38,4,36,PNS,58,Jakarta,0
CIF-018818,"Fitri Kusuma",11001846,0.48,0.54,11,24,PNS,32,Jakarta,1
CIF-018819,"Aris Wibowo",6707971,0.54,0.04,9,18,PNS,34,Jakarta,0
CIF-018820,"Wulan Hartono",9986062,0.47,0.38,5,19,PNS,52,Surabaya,0
CIF-018821,"Budi Pratama",7602578,0.43,0.3,9,38,Wiraswasta,22,Surabaya,0
CIF-018822,"Siti Nugroho",5519235,0.52,0.4,7,39,Buruh,59,Bandung,0
CIF-018823,"Agus Permana",7907079,0.25,0.09,9,15,Wiraswasta,62,Jakarta,0
CIF-018824,"Dewi Hidayat",6228532,0.07,0.15,9,42,Wiraswasta,32,Jakarta,1
CIF-018825,"Eko Purnomo",1318310,0.57,0.39,10,54,Wiraswasta,26,Bandung,0
CIF-018826,"Rini Susanto",2761013,0.52,0.48,9,58,Wiraswasta,40,Medan,0
CIF-018827,"Bambang Saputra",7404643,0.04,0.06,4,54,PNS,63,Surabaya,0
CIF-018828,"Sri Suryono",10529882,0.37,0.38,4,40,PNS,38,Lainnya,0
CIF-018829,"Joko Nasution",500000,0.21,0.43,15,50,Buruh,25,Surabaya,1
CIF-018830,"Nur Setiawan",7089001,0.52,0.22,13,27,Buruh,42,Surabaya,0
CIF-018831,"Hendra Utami",19527094,0.28,0.22,14,32,PNS,59,Jakarta,1
CIF-018832,"Tri Santoso",14025069,0.47,0.57,9,37,Wiraswasta,47,Medan,0
CIF-018833,"Ahmad Lestari",13522821,0.09,0.38,8,42,Wiraswasta,43,Jakarta,0
CIF-018834,"Ratna Firmansyah",11656394,0.03,0.47,10,29,Lainnya,31,Jakarta,0
CIF-018835,"Wawan Wijaya",7814659,0.15,0.31,5,43,PNS,25,Jakarta,0
CIF-018836,"Yuni Siregar",7403986,0.58,0.44,7,17,Lainnya,62,Bandung,0
CIF-018837,"Rudi Gunawan",7698098,0.37,0.38,12,42,Wiraswasta,44,Bandung,0
CIF-018838,"Endang Kusuma",12403201,0.53,0.54,8,19,Lainnya,36,Jakarta,0
CIF-018839,"Dedi Wibowo",14828088,0.43,0.05,8,30,Wiraswasta,40,Bandung,1
CIF-018840,"Lestari Hartono",1093861,0.51,0.26,11,43,Buruh,64,Lainnya,1
CIF-018841,"Surya Pratama",7165961,0.05,0.57,6,31,PNS,59,Jakarta,0
CIF-018842,"Mega Nugroho",7444643,0.4,0.56,9,55,Buruh,28,Jakarta,0
CIF-018843,"Bayu Permana",5631883,0.44,0.57,7,31,Buruh,34,Lainnya,0
CIF-018844,"Dian Hidayat",500000,0.05,0.11,8,29,PNS,44,Bandung,0
CIF-018845,"Fajar Purnomo",1457957,0.54,0.41,10,31,Wiraswasta,41,Lainnya,0
CIF-018846,"Maya Susanto",1480852,0.14,0.34,8,35,Wiraswasta,37,Bandung,0
CIF-018847,"Reza Saputra",16045833,0.47,0.3,6,17,Wiraswasta,47,Bandung,1
CIF-018848,"Fitri Suryono",13117862,0.51,0.1,6,36,Wiraswasta,39,Surabaya,0
CIF-018849,"Aris Nasution",7782672,0.33,0.4,10,49,Wiraswasta,44,Jakarta,1
CIF-018850,"Wulan Setiawan",3360707,0.17,0.18,5,16,Lainnya,64,Surabaya,0
CIF-018851,"Budi Utami",3821542,0.57,0.43,9,53,Buruh,48,Bandung,0
CIF-018852,"Siti Santoso",4936890,0.28,0.23,10,17,PNS,31,Jakarta,1
CIF-018853,"Agus Lestari",8999466,0.13,0.49,6,22,Buruh,61,Jakarta,0
CIF-018854,"Dewi Firmansyah",3063729,0.43,0.05,6,34,PNS,64,Jakarta,0
CIF-018855,"Eko Wijaya",500000,0.36,0.48,9,37,Buruh,52,Jakarta,0
CIF-018856,"Rini Siregar",4725315,0.13,0.45,15,28,Wiraswasta,59,Bandung,1
CIF-018857,"Bambang Gunawan",6299763,0.23,0.56,13,34,PNS,42,Jakarta,0
CIF-018858,"Sri Kusuma",7760905,0.49,0.57,9,17,Lainnya,64,Jakarta,0
CIF-018859,"Joko Wibowo",500000,0.21,0.52,8,46,Wiraswasta,44,Bandung,0
CIF-018860,"Nur Hartono",10062322,0.05,0.18,12,39,PNS,45,Lainnya,1
CIF-018861,"Hendra Pratama",15173046,0.03,0.3,8,41,Wiraswasta,53,Bandung,0
CIF-018862,"Tri Nugroho",500000,0.1,0.2,8,42,Buruh,30,Medan,0
CIF-018863,"Ahmad Permana",10771831,0.12,0.15,11,19,Wiraswasta,28,Surabaya,0
CIF-018864,"Ratna Hidayat",9718052,0.02,0.31,11,42,Lainnya,60,Lainnya,0
CIF-018865,"Wawan Purnomo",9673307,0.28,0.09,4,33,Buruh,41,Surabaya,0
CIF-018866,"Yuni Susanto",8986690,0.26,0.49,7,38,PNS,23,Bandung,0
CIF-018867,"Rudi Saputra",8179909,0.02,0.54,5,14,PNS,22,Surabaya,0
CIF-018868,"Endang Suryono",500000,0.54,0.31,10,35,Buruh,38,Jakarta,0
CIF-018869,"Dedi Nasution",9486573,0.2,0.11,11,29,PNS,23,Bandung,1
CIF-018870,"Lestari Setiawan",5301476,0.37,0.32,8,39,Lainnya,42,Surabaya,0
CIF-018871,"Surya Utami",6973027,0.4,0.29,7,23,Buruh,49,Jakarta,0
CIF-018872,"Mega Santoso",5779565,0.29,0.53,12,52,PNS,26,Jakarta,0
CIF-018873,"Bayu Lestari",7554521,0.37,0.16,12,13,Buruh,26,Surabaya,1
CIF-018874,"Dian Firmansyah",8401979,0.3,0.16,9,31,Wiraswasta,64,Jakarta,0
CIF-018875,"Fajar Wijaya",8074599,0.1,0.17,5,55,PNS,45,Jakarta,0
CIF-018876,"Maya Siregar",6775185,0.27,0.51,16,36,Wiraswasta,43,Medan,1
CIF-018877,"Reza Gunawan",15564965,0.17,0.45,8,48,PNS,49,Jakarta,0
CIF-018878,"Fitri Kusuma",9887612,0.39,0.23,8,58,PNS,27,Jakarta,0
CIF-018879,"Aris Wibowo",10066151,0.09,0.34,5,46,PNS,51,Bandung,0
CIF-018880,"Wulan Hartono",12690490,0.11,0.24,7,56,Wiraswasta,49,Surabaya,1
CIF-018881,"Budi Pratama",11180457,0.14,0.23,6,32,Wiraswasta,54,Jakarta,0
CIF-018882,"Siti Nugroho",4033988,0.25,0.09,4,53,Wiraswasta,56,Surabaya,0
CIF-018883,"Agus Permana",500000,0.46,0.58,9,18,PNS,56,Jakarta,1
CIF-018884,"Dewi Hidayat",500000,0.51,0.43,12,45,Buruh,42,Bandung,0
CIF-018885,"Eko Purnomo",10990654,0.1,0.12,10,40,PNS,62,Jakarta,0
CIF-018886,"Rini Susanto",7205878,0.51,0.54,8,21,Wiraswasta,42,Surabaya,0
CIF-018887,"Bambang Saputra",6156843,0.58,0.35,7,16,Wiraswasta,61,Bandung,0
CIF-018888,"Sri Suryono",12941912,0.14,0.55,4,39,Wiraswasta,33,Bandung,0
CIF-018889,"Joko Nasution",6722811,0.5,0.1,11,27,Buruh,41,Bandung,0
CIF-018890,"Nur Setiawan",10271505,0.22,0.47,13,29,PNS,28,Surabaya,1
CIF-018891,"Hendra Utami",1142518,0.14,0.54,11,27,Wiraswasta,36,Jakarta,0
CIF-018892,"Tri Santoso",10120447,0.19,0.17,10,46,Wiraswasta,42,Surabaya,0
CIF-018893,"Ahmad Lestari",11156242,0.17,0.44,11,18,Wiraswasta,56,Lainnya,0
CIF-018894,"Ratna Firmansyah",9917554,0.52,0.39,12,31,PNS,30,Surabaya,0
CIF-018895,"Wawan Wijaya",500000,0.42,0.15,6,24,PNS,40,Jakarta,0
CIF-018896,"Yuni Siregar",3255777,0.24,0.23,7,29,PNS,30,Medan,1
CIF-018897,"Rudi Gunawan",4916687,0.37,0.53,7,34,Buruh,46,Jakarta,1
CIF-018898,"Endang Kusuma",500000,0.05,0.09,10,58,Buruh,52,Medan,1
CIF-018899,"Dedi Wibowo",10030799,0.18,0.58,4,31,Buruh,47,Jakarta,0
CIF-018900,"Lestari Hartono",6403997,0.04,0.16,8,13,Buruh,32,Jakarta,0
CIF-018901,"Surya Pratama",7461525,0.25,0.57,9,56,Lainnya,22,Jakarta,1
CIF-018902,"Mega Nugroho",11403575,0.45,0.2,11,19,PNS,64,Medan,0
CIF-018903,"Bayu Permana",8370835,0.23,0.48,6,24,Wiraswasta,41,Jakarta,0
CIF-018904,"Dian Hidayat",5628867,0.18,0.25,12,14,Wiraswasta,48,Bandung,0
CIF-018905,"Fajar Purnomo",6261018,0.27,0.07,9,56,PNS,47,Jakarta,0
CIF-018906,"Maya Susanto",4320836,0.22,0.39,9,50,PNS,36,Bandung,0
CIF-018907,"Reza Saputra",5193068,0.07,0.38,7,57,Wiraswasta,38,Jakarta,0
CIF-018908,"Fitri Suryono",7721011,0.49,0.23,14,16,PNS,51,Jakarta,0
CIF-018909,"Aris Nasution",10354418,0.16,0.08,8,51,PNS,25,Surabaya,0
CIF-018910,"Wulan Setiawan",8429060,0.05,0.15,9,33,Wiraswasta,46,Jakarta,0
CIF-018911,"Budi Utami",5275564,0.03,0.35,11,50,Buruh,44,Surabaya,0
CIF-018912,"Siti Santoso",9898819,0.02,0.59,11,34,PNS,48,Lainnya,1
CIF-018913,"Agus Lestari",4801051,0.41,0.54,9,13,PNS,51,Jakarta,1
CIF-018914,"Dewi Firmansyah",8629992,0.39,0.08,17,39,Buruh,27,Bandung,1
CIF-018915,"Eko Wijaya",9882719,0.45,0.25,12,43,Wiraswasta,63,Jakarta,0
CIF-018916,"Rini Siregar",4537615,0.21,0.14,10,58,PNS,42,Lainnya,0
CIF-018917,"Bambang Gunawan",11253681,0.09,0.41,8,56,Buruh,58,Bandung,0
CIF-018918,"Sri Kusuma",5801259,0.27,0.53,7,28,Buruh,42,Jakarta,0
CIF-018919,"Joko Wibowo",6572203,0.52,0.55,8,19,PNS,49,Jakarta,0
CIF-018920,"Nur Hartono",7313350,0.52,0.33,12,38,PNS,33,Jakarta,1
CIF-018921,"Hendra Pratama",4790541,0.11,0.36,7,54,Buruh,35,Bandung,0
CIF-018922,"Tri Nugroho",8556573,0.08,0.2,8,31,PNS,45,Surabaya,1
CIF-018923,"Ahmad Permana",6715516,0.48,0.32,12,49,Wiraswasta,55,Jakarta,0
CIF-018924,"Ratna Hidayat",6430864,0.03,0.15,10,25,PNS,39,Medan,0
CIF-018925,"Wawan Purnomo",8206233,0.3,0.31,7,27,Wiraswasta,43,Surabaya,0
CIF-018926,"Yuni Susanto",1651910,0.45,0.17,8,25,Wiraswasta,28,Bandung,1
CIF-018927,"Rudi Saputra",3496521,0.05,0.02,13,20,Wiraswasta,36,Bandung,0
CIF-018928,"Endang Suryono",3605052,0.15,0.13,6,42,PNS,52,Bandung,0
CIF-018929,"Dedi Nasution",3489220,0.41,0.08,7,54,Buruh,28,Jakarta,0
CIF-018930,"Lestari Setiawan",9424811,0.57,0.3,11,20,Wiraswasta,25,Bandung,1
CIF-018931,"Surya Utami",7444411,0.46,0.13,9,28,Buruh,30,Bandung,0
CIF-018932,"Mega Santoso",5569818,0.49,0.15,5,59,PNS,47,Surabaya,0
CIF-018933,"Bayu Lestari",13921238,0.41,0.21,17,42,Wiraswasta,58,Surabaya,0
CIF-018934,"Dian Firmansyah",14739605,0.01,0.25,6,46,Buruh,25,Jakarta,0
CIF-018935,"Fajar Wijaya",11534548,0.49,0.37,8,36,Wiraswasta,23,Jakarta,0
CIF-018936,"Maya Siregar",10844807,0.19,0.44,9,34,Wiraswasta,28,Bandung,0
CIF-018937,"Reza Gunawan",9771593,0.38,0.32,10,26,Wiraswasta,42,Bandung,0
CIF-018938,"Fitri Kusuma",7716797,0.22,0.4,9,23,Lainnya,33,Jakarta,0
CIF-018939,"Aris Wibowo",3185781,0.13,0.23,7,49,Wiraswasta,22,Surabaya,1
CIF-018940,"Wulan Hartono",5701284,0.37,0.12,10,41,Lainnya,59,Jakarta,0
CIF-018941,"Budi Pratama",8061133,0.33,0.52,3,27,PNS,44,Jakarta,0
CIF-018942,"Siti Nugroho",2499538,0.1,0.04,7,37,PNS,42,Lainnya,0
CIF-018943,"Agus Permana",8056354,0.51,0.45,6,55,Buruh,25,Bandung,0
CIF-018944,"Dewi Hidayat",4771958,0.32,0.35,5,42,PNS,40,Jakarta,0
CIF-018945,"Eko Purnomo",4444821,0.34,0.58,9,22,PNS,36,Jakarta,0
CIF-018946,"Rini Susanto",5371560,0.24,0.44,5,43,Buruh,46,Jakarta,0
CIF-018947,"Bambang Saputra",5187364,0.53,0.05,4,43,PNS,62,Lainnya,0
CIF-018948,"Sri Suryono",10945126,0.18,0.26,9,26,PNS,52,Jakarta,0
CIF-018949,"Joko Nasution",7568707,0.08,0.54,4,24,Buruh,36,Surabaya,0
CIF-018950,"Nur Setiawan",11317913,0.09,0.49,8,31,Buruh,54,Bandung,0
CIF-018951,"Hendra Utami",5253038,0.49,0.47,5,29,PNS,39,Lainnya,0
CIF-018952,"Tri Santoso",12154846,0.16,0.45,10,27,PNS,39,Bandung,0
CIF-018953,"Ahmad Lestari",3407382,0.03,0.48,7,20,PNS,22,Surabaya,1
CIF-018954,"Ratna Firmansyah",7922820,0.07,0.18,11,30,Buruh,39,Medan,0
CIF-018955,"Wawan Wijaya",5968508,0.31,0.18,4,42,Buruh,63,Medan,1
CIF-018956,"Yuni Siregar",2517944,0.08,0.48,8,18,Wiraswasta,52,Jakarta,0
CIF-018957,"Rudi Gunawan",6348947,0.51,0.5,6,59,Wiraswasta,36,Medan,0
CIF-018958,"Endang Kusuma",7533945,0.57,0.31,12,55,Buruh,64,Lainnya,0
CIF-018959,"Dedi Wibowo",6920475,0.27,0.25,7,55,Wiraswasta,50,Bandung,1
CIF-018960,"Lestari Hartono",6740649,0.23,0.12,13,36,Buruh,63,Jakarta,1
CIF-018961,"Surya Pratama",11206647,0.09,0.54,8,15,Wiraswasta,36,Surabaya,0
CIF-018962,"Mega Nugroho",1733553,0.4,0.37,9,38,PNS,28,Lainnya,1
CIF-018963,"Bayu Permana",16047514,0.13,0.44,12,42,Buruh,64,Jakarta,0
CIF-018964,"Dian Hidayat",10320690,0.55,0.52,7,53,PNS,48,Bandung,1
CIF-018965,"Fajar Purnomo",10914172,0.5,0.16,9,53,PNS,49,Bandung,0
CIF-018966,"Maya Susanto",5630506,0.22,0.45,4,53,PNS,64,Surabaya,0
CIF-018967,"Reza Saputra",9673404,0.36,0.33,4,41,Wiraswasta,44,Jakarta,0
CIF-018968,"Fitri Suryono",4917281,0.08,0.32,10,58,PNS,22,Medan,1
